date,Alert,Voice,Pain,Unresponsive,New Confusion
2016-03-03,0.07611173459099285,,,,
2016-03-04,0.07611173459099285,,,,
2016-03-05,0.07611173459099285,,,,
2016-03-06,0.07611173459099285,,,,
2016-03-07,0.07611173459099285,,,,
2016-03-08,0.07611173459099285,,,,
2016-03-09,0.07611173459099285,,,,
2016-03-10,0.07611173459099285,,,,
2016-03-11,0.07611173459099285,,,,
2016-03-12,0.07611173459099285,,,,
2016-03-13,0.07611173459099285,,,,
2016-03-14,0.07611173459099285,,,,
2016-03-15,0.07611173459099285,,,,
2016-03-16,0.07611173459099285,,,,
2016-03-17,0.07611173459099285,,,,
2016-03-18,0.07611173459099285,,,,
2016-03-19,0.07611173459099285,,,,
2016-03-20,0.07611173459099285,,,,
2016-03-21,0.07611173459099285,,,,
2016-03-22,0.07611173459099285,,,,
2016-03-23,0.07611173459099285,,,,
2016-03-24,0.07611173459099285,,,,
2016-03-25,0.07611173459099285,,,,
2016-03-26,0.07611173459099285,,,,
2016-03-27,0.07611173459099285,,,,
2016-03-28,0.07611173459099285,,,,
2016-03-29,0.07611173459099285,,,,
2016-03-30,0.07611173459099285,,,,
2016-03-31,0.07611173459099285,,,,
2016-04-01,0.07611173459099285,,,,
2016-04-02,0.07611173459099285,,,,
2016-04-03,0.07611173459099285,,,,
2016-04-04,0.07611173459099285,,,,
2016-04-05,0.07611173459099285,,,,
2016-04-06,0.07611173459099285,,,,
2016-04-07,0.07611173459099285,,,,
2016-04-08,0.07611173459099285,,,,
2016-04-09,0.07611173459099285,,,,
2016-04-10,0.07611173459099285,,,,
2016-04-11,0.07611173459099285,,,,
2016-04-12,0.07611173459099285,,,,
2016-04-13,0.07611173459099285,,,,
2016-04-14,0.07611173459099285,,,,
2016-04-15,0.07611173459099285,,,,
2016-04-16,0.07611173459099285,,,,
2016-04-17,0.07611173459099285,,,,
2016-04-18,0.07611173459099285,,,,
2016-04-19,0.07611173459099285,,,,
2016-04-20,0.07611173459099285,,,,
2016-04-21,0.07611173459099285,,,,
2016-04-22,0.07611173459099285,,,,
2016-04-23,0.07611173459099285,,,,
2016-04-24,0.07611173459099285,,,,
2016-04-25,0.07611173459099285,,,,
2016-04-26,0.07611173459099285,,,,
2016-04-27,0.07611173459099285,,,,
2016-04-28,0.07611173459099285,,,,
2016-04-29,0.07611173459099285,,,,
2016-04-30,0.07611173459099285,,,,
2016-05-01,0.07611173459099285,,,,
2016-05-02,0.07611173459099285,,,,
2016-05-03,0.07611173459099285,,,,
2016-05-04,0.07611173459099285,,,,
2016-05-05,0.07611173459099285,,,,
2016-05-06,0.07611173459099285,,,,
2016-05-07,0.07611173459099285,,,,
2016-05-08,0.07611173459099285,,,,
2016-05-09,0.07611173459099285,,,,
2016-05-10,0.07611173459099285,,,,
2016-05-11,0.07611173459099285,,,,
2016-05-12,0.07611173459099285,,,,
2016-05-13,0.07611173459099285,,,,
2016-05-14,0.07611173459099285,,,,
2016-05-15,0.07611173459099285,,,,
2016-05-16,0.07611173459099285,,,,
2016-05-17,0.07611173459099285,,,,
2016-05-18,0.07611173459099285,,,,
2016-05-19,0.07611173459099285,,,,
2016-05-20,0.07611173459099285,,,,
2016-05-21,0.07611173459099285,,,,
2016-05-22,0.07611173459099285,,,,
2016-05-23,0.07611173459099285,,,,
2016-05-24,0.07611173459099285,,,,
2016-05-25,0.07611173459099285,,,,
2016-05-26,0.07611173459099285,,,,
2016-05-27,0.07611173459099285,,,,
2016-05-28,0.07611173459099285,,,,
2016-05-29,0.07611173459099285,,,,
2016-05-30,0.07611173459099285,,,,
2016-05-31,0.07611173459099285,,,,
2016-06-01,0.07611173459099285,,,,
2016-06-02,0.07611173459099285,,,,
2016-06-03,0.07611173459099285,,,,
2016-06-04,0.07611173459099285,,,,
2016-06-05,0.07611173459099285,,,,
2016-06-06,0.07611173459099285,,,,
2016-06-07,0.07611173459099285,,,,
2016-06-08,0.07611173459099285,,,,
2016-06-09,0.07611173459099285,,,,
2016-06-10,0.07611173459099285,,,,
2016-06-11,0.07611173459099285,,,,
2016-06-12,0.07611173459099285,,,,
2016-06-13,0.07611173459099285,,,,
2016-06-14,0.07611173459099285,,,,
2016-06-15,0.07611173459099285,,,,
2016-06-16,0.07611173459099285,,,,
2016-06-17,0.07611173459099285,,,,
2016-06-18,0.07611173459099285,,,,
2016-06-19,0.07611173459099285,,,,
2016-06-20,0.07611173459099285,,,,
2016-06-21,0.07611173459099285,,,,
2016-06-22,0.07611173459099285,,,,
2016-06-23,0.07611173459099285,,,,
2016-06-24,0.07611173459099285,,,,
2016-06-25,0.07611173459099285,,,,
2016-06-26,0.07611173459099285,,,,
2016-06-27,0.07611173459099285,,,,
2016-06-28,0.07611173459099285,,,,
2016-06-29,0.07611173459099285,,,,
2016-06-30,0.07611173459099285,,,,
2016-07-01,0.07611173459099285,,,,
2016-07-02,0.07611173459099285,,,,
2016-07-03,0.07611173459099285,,,,
2016-07-04,0.07611173459099285,,,,
2016-07-05,0.07611173459099285,,,,
2016-07-06,0.07611173459099285,,,,
2016-07-07,0.07611173459099285,,,,
2016-07-08,0.07611173459099285,,,,
2016-07-09,0.07611173459099285,,,,
2016-07-10,0.07611173459099285,,,,
2016-07-11,0.07611173459099285,,,,
2016-07-12,0.07611173459099285,,,,
2016-07-13,0.07611173459099285,,,,
2016-07-14,0.07611173459099285,,,,
2016-07-15,0.07611173459099285,,,,
2016-07-16,0.07611173459099285,,,,
2016-07-17,0.07611173459099285,,,,
2016-07-18,0.07611173459099285,,,,
2016-07-19,0.07611173459099285,,,,
2016-07-20,0.07611173459099285,,,,
2016-07-21,0.07611173459099285,,,,
2016-07-22,0.07611173459099285,,,,
2016-07-23,0.07611173459099285,,,,
2016-07-24,0.07611173459099285,,,,
2016-07-25,0.07611173459099285,,,,
2016-07-26,0.07611173459099285,,,,
2016-07-27,0.07611173459099285,,,,
2016-07-28,0.07611173459099285,,,,
2016-07-29,0.07611173459099285,,,,
2016-07-30,0.07611173459099285,,,,
2016-07-31,0.07611173459099285,,,,
2016-08-01,0.07611173459099285,,,,
2016-08-02,0.07611173459099285,,,,
2016-08-03,0.07611173459099285,,,,
2016-08-04,0.07611173459099285,,,,
2016-08-05,0.07611173459099285,,,,
2016-08-06,0.07611173459099285,,,,
2016-08-07,0.07611173459099285,,,,
2016-08-08,0.07611173459099285,,,,
2016-08-09,0.07611173459099285,,,,
2016-08-10,0.07611173459099285,,,,
2016-08-11,0.07611173459099285,,,,
2016-08-12,0.07611173459099285,,,,
2016-08-13,0.07611173459099285,,,,
2016-08-14,0.07611173459099285,,,,
2016-08-15,0.07611173459099285,,,,
2016-08-16,0.07611173459099285,,,,
2016-08-17,0.07611173459099285,,,,
2016-08-18,0.07611173459099285,,,,
2016-08-19,0.07611173459099285,,,,
2016-08-20,0.07611173459099285,,,,
2016-08-21,0.07611173459099285,,,,
2016-08-22,0.07611173459099285,,,,
2016-08-23,0.07611173459099285,,,,
2016-08-24,0.07611173459099285,,,,
2016-08-25,0.07611173459099285,,,,
2016-08-26,0.07611173459099285,,,,
2016-08-27,0.07611173459099285,,,,
2016-08-28,0.07611173459099285,,,,
2016-08-29,0.07611173459099285,,,,
2016-08-30,0.07611173459099285,,,,
2016-08-31,0.07611173459099285,,,,
2016-09-01,0.07611173459099285,,,,
2016-09-02,0.07611173459099285,,,,
2016-09-03,0.07611173459099285,,,,
2016-09-04,0.07611173459099285,,,,
2016-09-05,0.07611173459099285,,,,
2016-09-06,0.07611173459099285,,,,
2016-09-07,0.07611173459099285,,,,
2016-09-08,0.07611173459099285,,,,
2016-09-09,0.07611173459099285,,,,
2016-09-10,0.07611173459099285,,,,
2016-09-11,0.07611173459099285,,,,
2016-09-12,0.07611173459099285,,,,
2016-09-13,0.07611173459099285,,,,
2016-09-14,0.07611173459099285,,,,
2016-09-15,0.07611173459099285,,,,
2016-09-16,0.07611173459099285,,,,
2016-09-17,0.07611173459099285,,,,
2016-09-18,0.07611173459099285,,,,
2016-09-19,0.07611173459099285,,,,
2016-09-20,0.07611173459099285,,,,
2016-09-21,0.07611173459099285,,,,
2016-09-22,0.07611173459099285,,,,
2016-09-23,0.07611173459099285,,,,
2016-09-24,0.07611173459099285,,,,
2016-09-25,0.07611173459099285,,,,
2016-09-26,0.07611173459099285,,,,
2016-09-27,0.07611173459099285,,,,
2016-09-28,0.07611173459099285,,,,
2016-09-29,0.07611173459099285,,,,
2016-09-30,0.07611173459099285,,,,
2016-10-01,0.07611173459099285,,,,
2016-10-02,0.07611173459099285,,,,
2016-10-03,0.07611173459099285,,,,
2016-10-04,0.07611173459099285,,,,
2016-10-05,0.07611173459099285,,,,
2016-10-06,0.07611173459099285,,,,
2016-10-07,0.07611173459099285,,,,
2016-10-08,0.07611173459099285,,,,
2016-10-09,0.07611173459099285,,,,
2016-10-10,0.07611173459099285,,,,
2016-10-11,0.07611173459099285,,,,
2016-10-12,0.07611173459099285,,,,
2016-10-13,0.07611173459099285,,,,
2016-10-14,0.07611173459099285,,,,
2016-10-15,0.07611173459099285,,,,
2016-10-16,0.07611173459099285,,,,
2016-10-17,0.07611173459099285,,,,
2016-10-18,0.07611173459099285,,,,
2016-10-19,0.07611173459099285,,,,
2016-10-20,0.07611173459099285,,,,
2016-10-21,0.07611173459099285,,,,
2016-10-22,0.07611173459099285,,,,
2016-10-23,0.07611173459099285,,,,
2016-10-24,0.07611173459099285,,,,
2016-10-25,0.07611173459099285,,,,
2016-10-26,0.07611173459099285,,,,
2016-10-27,0.07611173459099285,,,,
2016-10-28,0.07611173459099285,,,,
2016-10-29,0.07611173459099285,,,,
2016-10-30,0.07611173459099285,,,,
2016-10-31,0.07611173459099285,,,,
2016-11-01,0.07611173459099285,,,,
2016-11-02,0.07611173459099285,,,,
2016-11-03,0.07611173459099285,,,,
2016-11-04,0.07611173459099285,,,,
2016-11-05,0.07611173459099285,,,,
2016-11-06,0.07611173459099285,,,,
2016-11-07,0.07611173459099285,,,,
2016-11-08,0.07611173459099285,,,,
2016-11-09,0.07611173459099285,,,,
2016-11-10,0.07611173459099285,,,,
2016-11-11,0.07611173459099285,,,,
2016-11-12,0.07611173459099285,,,,
2016-11-13,0.07611173459099285,,,,
2016-11-14,0.07611173459099285,,,,
2016-11-15,0.07611173459099285,,,,
2016-11-16,0.0758216693263083,,,,
2016-11-17,0.07514710779130607,,,,
2016-11-18,0.0744617590249339,,,,
2016-11-19,0.07336990216384631,,,,
2016-11-20,0.072121920956975,,,,
2016-11-21,0.07128798332100694,,,,
2016-11-22,0.07062592653124666,,,,
2016-11-23,0.06967708790971949,,,,
2016-11-24,0.06858379344907806,,,,
2016-11-25,0.06769831529087267,,,,
2016-11-26,0.06654075026295492,,,,
2016-11-27,0.06538754925652501,,,,
2016-11-28,0.06443091660346367,,,,
2016-11-29,0.063648035601376,,,,
2016-11-30,0.06247587442921476,,,,
2016-12-01,0.061685417401333154,,,,
2016-12-02,0.060597482227263466,,,,
2016-12-03,0.05961014735051007,,,,
2016-12-04,0.05851124625160897,,,,
2016-12-05,0.05733149507185786,,,,
2016-12-06,0.05642380061577634,,,,
2016-12-07,0.055011166596651506,,,,
2016-12-08,0.053962872785199734,,,,
2016-12-09,0.05285869977271118,,,,
2016-12-10,0.051938579816331765,,,,
2016-12-11,0.05058776273673238,,,,
2016-12-12,0.04897782713415655,,,,
2016-12-13,0.0479229748134814,,,,
2016-12-14,0.046849673154632954,,,,
2016-12-15,0.046426868368805274,,,,
2016-12-16,0.045941256947823916,,,,
2016-12-17,0.04544972183143081,,,,
2016-12-18,0.04547394933483695,,,,
2016-12-19,0.04444958267347632,,,,
2016-12-20,0.04391168998742501,,,,
2016-12-21,0.043243277935097746,,,,
2016-12-22,0.04256503044562576,,,,
2016-12-23,0.04208073712180527,,,,
2016-12-24,0.0423828701565665,,,,
2016-12-25,0.04217367334283284,,,,
2016-12-26,0.041565415190496946,,,,
2016-12-27,0.04134953603278313,,,,
2016-12-28,0.04145395051864087,,,,
2016-12-29,0.040702783702740275,,,,
2016-12-30,0.04015721724330845,,,,
2016-12-31,0.03977092574643537,,,,
2017-01-01,0.03924484450818799,,,,
2017-01-02,0.038537803235108914,,,,
2017-01-03,0.037832352433087246,,,,
2017-01-04,0.038447114111786584,,,,
2017-01-05,0.03801130221661242,,,,
2017-01-06,0.03728497203545722,,,,
2017-01-07,0.03700875138662907,,,,
2017-01-08,0.03701528711177404,,,,
2017-01-09,0.03747198644506933,,,,
2017-01-10,0.03719106823706064,,,,
2017-01-11,0.03705443516059348,,,,
2017-01-12,0.03725636133815302,,,,
2017-01-13,0.037131238576197934,,,,
2017-01-14,0.03741167719272709,,,,
2017-01-15,0.037190732602952026,,,,
2017-01-16,0.037487385623800495,,,,
2017-01-17,0.037292777276482836,,,,
2017-01-18,0.037248898382231,,,,
2017-01-19,0.037058482364799805,,,,
2017-01-20,0.03724256830500339,,,,
2017-01-21,0.03664372540638505,,,,
2017-01-22,0.03646189928122068,,,,
2017-01-23,0.03683747988653385,,,,
2017-01-24,0.03621954398519489,,,,
2017-01-25,0.03604441890662036,,,,
2017-01-26,0.03571214504317155,,,,
2017-01-27,0.03606585144391028,,,,
2017-01-28,0.0359401698058498,,,,
2017-01-29,0.03559722211384386,,,,
2017-01-30,0.0359818364083444,,,,
2017-01-31,0.036034648795435165,,,,
2017-02-01,0.03538040182659841,,,,
2017-02-02,0.03526646977493675,,,,
2017-02-03,0.035977622192030934,,,,
2017-02-04,0.03561644323769064,,,,
2017-02-05,0.035744771284752064,,,,
2017-02-06,0.03533414371929311,,,,
2017-02-07,0.035326754033071284,,,,
2017-02-08,0.03575236162050466,,,,
2017-02-09,0.035317057985901235,,,,
2017-02-10,0.03530385958519544,,,,
2017-02-11,0.03524831158764563,,,,
2017-02-12,0.03509334372425754,,,,
2017-02-13,0.035189243534986314,,,,
2017-02-14,0.0354317276253967,,,,
2017-02-15,0.03575402378780035,,,,
2017-02-16,0.03583444865429952,,,,
2017-02-17,0.034573950243088625,,,,
2017-02-18,0.034803735338944986,,,,
2017-02-19,0.03481781212969548,,,,
2017-02-20,0.03453753928124903,,,,
2017-02-21,0.03501932258880758,,,,
2017-02-22,0.03487167913120304,,,,
2017-02-23,0.03530898723533371,,,,
2017-02-24,0.03489314872498506,,,,
2017-02-25,0.03514622821771618,,,,
2017-02-26,0.0354196848370687,,,,
2017-02-27,0.035092919127348354,,,,
2017-02-28,0.035586640382616275,,,,
2017-03-01,0.03579532227822835,,,,
2017-03-02,0.03612664645453123,,,,
2017-03-03,0.035641244431299346,,,,
2017-03-04,0.03599914786800651,,,,
2017-03-05,0.03581134040235168,,,,
2017-03-06,0.035987255692744524,,,,
2017-03-07,0.03608041590765021,,,,
2017-03-08,0.03586182537361371,,,,
2017-03-09,0.035665206614115874,,,,
2017-03-10,0.03556841372341035,,,,
2017-03-11,0.03552222341173339,,,,
2017-03-12,0.035429112085621384,,,,
2017-03-13,0.035331947882311865,,,,
2017-03-14,0.035145154296782,,,,
2017-03-15,0.03481477084339446,,,,
2017-03-16,0.035291809562417176,,,,
2017-03-17,0.036388421428551254,,,,
2017-03-18,0.036263929705516396,,,,
2017-03-19,0.03634620041221748,,,,
2017-03-20,0.03616996384257798,,,,
2017-03-21,0.036060142777699644,,,,
2017-03-22,0.0360467407285755,,,,
2017-03-23,0.0361124079469739,,,,
2017-03-24,0.036393272884012284,,,,
2017-03-25,0.035737747921792296,,,,
2017-03-26,0.035855141557642245,,,,
2017-03-27,0.036216802708409546,,,,
2017-03-28,0.03577781208325759,,,,
2017-03-29,0.03518886116887576,,,,
2017-03-30,0.03487147336837193,,,,
2017-03-31,0.034878116107008195,,,,
2017-04-01,0.034817618156364416,,,,
2017-04-02,0.03451406185624162,,,,
2017-04-03,0.03495414310200995,,,,
2017-04-04,0.03518081113311933,,,,
2017-04-05,0.035212052876862576,,,,
2017-04-06,0.03490610558487295,,,,
2017-04-07,0.03517274099921486,,,,
2017-04-08,0.03511506428254807,,,,
2017-04-09,0.03526958601354946,,,,
2017-04-10,0.035120849279713706,,,,
2017-04-11,0.03472005225084829,,,,
2017-04-12,0.03491723770660182,,,,
2017-04-13,0.03475262306965865,,,,
2017-04-14,0.03485634798047821,,,,
2017-04-15,0.034686260333303465,,,,
2017-04-16,0.0346095487443302,,,,
2017-04-17,0.03461083565801948,,,,
2017-04-18,0.034125352709700074,,,,
2017-04-19,0.03421525380879997,,,,
2017-04-20,0.033856927181644125,,,,
2017-04-21,0.03377936116204905,,,,
2017-04-22,0.03427991547742726,,,,
2017-04-23,0.03430695096439962,,,,
2017-04-24,0.03408616271650289,,,,
2017-04-25,0.034163193528827795,,,,
2017-04-26,0.034801593937208275,,,,
2017-04-27,0.03452096712753483,,,,
2017-04-28,0.034054294636092663,,,,
2017-04-29,0.03382496433708648,,,,
2017-04-30,0.03380631221216901,,,,
2017-05-01,0.0334973718023267,,,,
2017-05-02,0.033009714760228404,,,,
2017-05-03,0.03319019777173848,,,,
2017-05-04,0.033375707056609194,,,,
2017-05-05,0.032774618369263764,,,,
2017-05-06,0.03297164448102352,,,,
2017-05-07,0.03273707919098834,,,,
2017-05-08,0.03274805132177616,,,,
2017-05-09,0.03296993596377318,,,,
2017-05-10,0.032974256995289886,,,,
2017-05-11,0.03286308135426608,,,,
2017-05-12,0.03288627730769467,,,,
2017-05-13,0.03257868988526125,,,,
2017-05-14,0.03207554375151955,,,,
2017-05-15,0.03224200688360901,,,,
2017-05-16,0.032539458763612306,,,,
2017-05-17,0.032650020313437444,,,,
2017-05-18,0.03332081535097109,,,,
2017-05-19,0.03298247186214809,,,,
2017-05-20,0.03301737717944542,,,,
2017-05-21,0.03238690078451667,,,,
2017-05-22,0.03240546801786437,,,,
2017-05-23,0.03256757541401423,,,,
2017-05-24,0.032356056630480134,,,,
2017-05-25,0.03248215833756518,,,,
2017-05-26,0.03282230737477454,,,,
2017-05-27,0.033048117802066956,,,,
2017-05-28,0.03289108423841769,,,,
2017-05-29,0.03212373934631674,,,,
2017-05-30,0.031924466787889294,,,,
2017-05-31,0.0314573205090628,,,,
2017-06-01,0.031386792212583,,,,
2017-06-02,0.03188654172496497,,,,
2017-06-03,0.03141755717579553,,,,
2017-06-04,0.03134685865751463,,,,
2017-06-05,0.031184743451720065,,,,
2017-06-06,0.03036217947897113,,,,
2017-06-07,0.030094915384377585,,,,
2017-06-08,0.029832446515031474,,,,
2017-06-09,0.02936727705175235,,,,
2017-06-10,0.02954856004372064,,,,
2017-06-11,0.02959394353008138,,,,
2017-06-12,0.02913569640711966,,,,
2017-06-13,0.029209211599727336,,,,
2017-06-14,0.028696664506407288,,,,
2017-06-15,0.028239966965579733,,,,
2017-06-16,0.028570645280070917,,,,
2017-06-17,0.028386894841591626,,,,
2017-06-18,0.028772083387054725,,,,
2017-06-19,0.028710373987314353,,,,
2017-06-20,0.02822359126648899,,,,
2017-06-21,0.02767314317396341,,,,
2017-06-22,0.028093899337479855,,,,
2017-06-23,0.02745130354038361,,,,
2017-06-24,0.026579844317879964,,,,
2017-06-25,0.02684681605182171,,,,
2017-06-26,0.026915339003715344,,,,
2017-06-27,0.0268686063847281,,,,
2017-06-28,0.02672805941225853,,,,
2017-06-29,0.02666591066629964,,,,
2017-06-30,0.026415703924228984,,,,
2017-07-01,0.02635266688215454,,,,
2017-07-02,0.026810864101352694,,,,
2017-07-03,0.026700870463609805,,,,
2017-07-04,0.027623706189602082,,,,
2017-07-05,0.027565647869130294,,,,
2017-07-06,0.028156112910255104,,,,
2017-07-07,0.028686526188777983,,,,
2017-07-08,0.028666818910014213,,,,
2017-07-09,0.02903328778445724,,,,
2017-07-10,0.029467282709801923,,,,
2017-07-11,0.029581076634481063,,,,
2017-07-12,0.029685099556959416,,,,
2017-07-13,0.02947950377614239,,,,
2017-07-14,0.029373582815382826,,,,
2017-07-15,0.0292689111619322,,,,
2017-07-16,0.02947769185360294,,,,
2017-07-17,0.029574695533997164,,,,
2017-07-18,0.02970936382137479,,,,
2017-07-19,0.030186949491658344,,,,
2017-07-20,0.030477891469996354,,,,
2017-07-21,0.0309747085859714,,,,
2017-07-22,0.03139498840451094,,,,
2017-07-23,0.031039461578395877,,,,
2017-07-24,0.031199211584844178,,,,
2017-07-25,0.031216541426133837,,,,
2017-07-26,0.031080675350531606,,,,
2017-07-27,0.03170228230956362,,,,
2017-07-28,0.03194656714097788,,,,
2017-07-29,0.032141143550861395,,,,
2017-07-30,0.03162378342135019,,,,
2017-07-31,0.0314998434343966,,,,
2017-08-01,0.031574436171403986,,,,
2017-08-02,0.03216484505158368,,,,
2017-08-03,0.03210550169338,,,,
2017-08-04,0.031670993264685476,,,,
2017-08-05,0.03168827359555182,,,,
2017-08-06,0.031224407843664093,,,,
2017-08-07,0.030804727936289078,,,,
2017-08-08,0.030324345441478884,,,,
2017-08-09,0.03051344432606662,,,,
2017-08-10,0.030520454303691325,,,,
2017-08-11,0.03073072682471434,,,,
2017-08-12,0.031006512814786058,,,,
2017-08-13,0.031113376339194643,,,,
2017-08-14,0.0312104324675051,,,,
2017-08-15,0.030859473118248215,,,,
2017-08-16,0.03120087060108645,,,,
2017-08-17,0.030648851575887592,,,,
2017-08-18,0.031241286430579662,,,,
2017-08-19,0.03131488385281178,,,,
2017-08-20,0.03169989026194797,,,,
2017-08-21,0.03216770098811883,,,,
2017-08-22,0.03269307962094736,,,,
2017-08-23,0.03283326102059725,,,,
2017-08-24,0.032527845934208655,,,,
2017-08-25,0.03179041886207934,,,,
2017-08-26,0.032240038498690726,,,,
2017-08-27,0.03232492798360109,,,,
2017-08-28,0.03293208409712456,,,,
2017-08-29,0.03292729041711229,,,,
2017-08-30,0.032747895121024606,,,,
2017-08-31,0.03244180581084022,,,,
2017-09-01,0.03306943593265643,,,,
2017-09-02,0.033342320313498375,,,,
2017-09-03,0.03408482064751561,,,,
2017-09-04,0.03450923149275931,,,,
2017-09-05,0.034697134008596975,,,,
2017-09-06,0.03498674102542021,,,,
2017-09-07,0.03504671338950649,,,,
2017-09-08,0.03505893384031056,,,,
2017-09-09,0.034820368966652415,,,,
2017-09-10,0.034631742502441054,,,,
2017-09-11,0.034409880873681464,,,,
2017-09-12,0.03519957175003208,,,,
2017-09-13,0.035015047052150194,,,,
2017-09-14,0.03469145770495041,,,,
2017-09-15,0.034273908351230786,,,,
2017-09-16,0.034330070993391026,,,,
2017-09-17,0.03392036542007448,,,,
2017-09-18,0.03333236447806087,,,,
2017-09-19,0.032998152564513106,,,,
2017-09-20,0.03246112536989876,,,,
2017-09-21,0.03272082715398528,,,,
2017-09-22,0.03315515389014434,,,,
2017-09-23,0.03287708752012397,,,,
2017-09-24,0.032823389551121296,,,,
2017-09-25,0.03244399421071564,,,,
2017-09-26,0.032178591736385376,,,,
2017-09-27,0.03227891494361257,,,,
2017-09-28,0.032498610769964964,,,,
2017-09-29,0.031866727290316144,,,,
2017-09-30,0.03158199836268416,,,,
2017-10-01,0.03058873711576593,,,,
2017-10-02,0.030636001624482656,,,,
2017-10-03,0.030182555811179346,,,,
2017-10-04,0.029969456821205664,,,,
2017-10-05,0.03019730321862535,,,,
2017-10-06,0.030245023282357675,,,,
2017-10-07,0.030180196502560985,,,,
2017-10-08,0.03023500710161031,,,,
2017-10-09,0.03011611984072715,,,,
2017-10-10,0.029467813214603122,,,,
2017-10-11,0.029785159066388234,,,,
2017-10-12,0.030004305235402207,,,,
2017-10-13,0.030078057851109397,,,,
2017-10-14,0.030349563848176997,,,,
2017-10-15,0.03068469129816187,,,,
2017-10-16,0.0311976999316943,,,,
2017-10-17,0.03161241071145526,,,,
2017-10-18,0.03187853676653696,,,,
2017-10-19,0.031350077336670834,,,,
2017-10-20,0.03137786144418864,,,,
2017-10-21,0.0314207852078322,,,,
2017-10-22,0.03133440416661337,,,,
2017-10-23,0.03184312955037871,,,,
2017-10-24,0.03194959799396102,,,,
2017-10-25,0.03148401973736037,,,,
2017-10-26,0.031655514455361966,,,,
2017-10-27,0.03162522661486977,,,,
2017-10-28,0.03178614721635442,,,,
2017-10-29,0.032411464330566964,,,,
2017-10-30,0.03213473121707633,,,,
2017-10-31,0.033254245044406106,,,,
2017-11-01,0.03349708562633169,,,,
2017-11-02,0.03330931522932712,,,,
2017-11-03,0.033383377191794406,,,,
2017-11-04,0.033777537002486424,,,,
2017-11-05,0.03369178011546503,,,,
2017-11-06,0.03396787881587271,,,,
2017-11-07,0.03441294902694869,,,,
2017-11-08,0.03360596580948372,,,,
2017-11-09,0.03377363070243389,,,,
2017-11-10,0.033973154466197863,,,,
2017-11-11,0.033383324123778424,,,,
2017-11-12,0.033307001954433035,,,,
2017-11-13,0.03323928686481614,,,,
2017-11-14,0.03306963262842577,,,,
2017-11-15,0.03354119679593537,,,,
2017-11-16,0.03396722146563336,,,,
2017-11-17,0.034213727402002014,,,,
2017-11-18,0.03355658328275868,,,,
2017-11-19,0.03368451749632251,,,,
2017-11-20,0.033741098060278474,,,,
2017-11-21,0.03338409230062456,,,,
2017-11-22,0.03365962400962008,,,,
2017-11-23,0.03365134540191439,,,,
2017-11-24,0.03365593033254133,,,,
2017-11-25,0.03331435538378458,,,,
2017-11-26,0.032808229647335097,,,,
2017-11-27,0.03295965883214769,,,,
2017-11-28,0.03249305699228189,,,,
2017-11-29,0.03168332298632004,,,,
2017-11-30,0.031672158177001086,,,,
2017-12-01,0.03132473739844399,,,,
2017-12-02,0.03102490566808791,,,,
2017-12-03,0.030924727521557394,,,,
